Source	Target	Weight	Type
97	218	1	Undirected
147	489	1	Undirected
137	471	1	Undirected
124	155	1	Undirected
297	441	1	Undirected
158	261	3	Undirected
150	180	1	Undirected
190	475	1	Undirected
37	471	1	Undirected
120	186	1	Undirected
190	489	1	Undirected
169	173	1	Undirected
15	59	1	Undirected
149	156	1	Undirected
48	162	3	Undirected
14	307	1	Undirected
113	145	1	Undirected
30	133	1	Undirected
20	409	1	Undirected
41	97	11	Undirected
15	487	1	Undirected
227	251	1	Undirected
2	161	1	Undirected
264	466	1	Undirected
46	317	1	Undirected
22	128	2	Undirected
55	481	1	Undirected
140	310	1	Undirected
24	103	3	Undirected
14	185	1	Undirected
113	404	1	Undirected
71	80	1	Undirected
151	491	1	Undirected
118	406	1	Undirected
42	48	3	Undirected
18	52	1	Undirected
6	329	1	Undirected
155	439	1	Undirected
331	348	1	Undirected
47	204	2	Undirected
94	114	1	Undirected
169	373	1	Undirected
153	204	1	Undirected
24	308	1	Undirected
25	51	1	Undirected
89	230	1	Undirected
147	452	1	Undirected
132	162	8	Undirected
169	240	2	Undirected
103	430	1	Undirected
179	270	1	Undirected
167	290	1	Undirected
12	155	11	Undirected
42	259	2	Undirected
13	16	1	Undirected
69	151	2	Undirected
20	421	1	Undirected
11	470	1	Undirected
229	242	3	Undirected
240	441	1	Undirected
20	293	1	Undirected
100	330	1	Undirected
131	136	1	Undirected
10	49	1	Undirected
120	166	1	Undirected
176	196	1	Undirected
291	408	1	Undirected
180	434	1	Undirected
9	149	3	Undirected
56	367	1	Undirected
140	150	1	Undirected
31	299	1	Undirected
167	206	1	Undirected
57	249	1	Undirected
201	237	1	Undirected
89	102	3	Undirected
122	198	1	Undirected
147	158	1	Undirected
208	480	1	Undirected
155	187	7	Undirected
56	155	7	Undirected
136	137	1	Undirected
9	125	2	Undirected
10	32	1	Undirected
187	372	1	Undirected
55	366	1	Undirected
192	262	1	Undirected
111	477	1	Undirected
41	221	2	Undirected
84	108	1	Undirected
101	443	1	Undirected
478	482	1	Undirected
220	473	1	Undirected
76	93	1	Undirected
361	366	1	Undirected
48	272	1	Undirected
30	67	1	Undirected
271	283	1	Undirected
257	297	1	Undirected
377	481	1	Undirected
99	374	1	Undirected
211	382	1	Undirected
58	188	1	Undirected
228	289	1	Undirected
47	377	1	Undirected
323	324	1	Undirected
96	234	1	Undirected
45	135	1	Undirected
8	354	1	Undirected
130	204	2	Undirected
113	225	1	Undirected
33	334	2	Undirected
92	117	2	Undirected
121	425	1	Undirected
211	226	1	Undirected
45	136	9	Undirected
14	62	1	Undirected
8	325	2	Undirected
101	191	1	Undirected
132	423	2	Undirected
56	461	1	Undirected
116	157	2	Undirected
169	481	1	Undirected
23	322	1	Undirected
38	177	1	Undirected
113	132	11	Undirected
118	119	1	Undirected
164	297	1	Undirected
164	239	1	Undirected
138	257	3	Undirected
122	190	2	Undirected
20	394	1	Undirected
155	294	1	Undirected
23	423	2	Undirected
137	261	1	Undirected
204	486	1	Undirected
15	107	1	Undirected
220	264	2	Undirected
228	286	1	Undirected
113	423	2	Undirected
36	449	1	Undirected
134	152	1	Undirected
96	431	2	Undirected
6	186	2	Undirected
151	244	2	Undirected
55	236	1	Undirected
23	55	20	Undirected
33	159	4	Undirected
37	456	1	Undirected
364	368	1	Undirected
125	203	1	Undirected
66	362	2	Undirected
413	418	1	Undirected
171	482	1	Undirected
291	307	1	Undirected
8	156	1	Undirected
5	45	1	Undirected
64	96	1	Undirected
2	151	1	Undirected
464	473	1	Undirected
163	219	1	Undirected
186	225	2	Undirected
116	373	1	Undirected
13	445	1	Undirected
273	453	1	Undirected
157	451	1	Undirected
55	121	6	Undirected
9	136	5	Undirected
65	96	1	Undirected
267	275	1	Undirected
379	446	1	Undirected
41	480	1	Undirected
163	200	2	Undirected
164	242	3	Undirected
7	118	2	Undirected
25	292	3	Undirected
125	147	5	Undirected
96	161	4	Undirected
229	301	1	Undirected
174	225	1	Undirected
91	194	1	Undirected
14	30	5	Undirected
12	181	3	Undirected
151	446	1	Undirected
115	257	2	Undirected
171	190	3	Undirected
57	379	1	Undirected
172	232	1	Undirected
66	318	1	Undirected
123	390	1	Undirected
229	423	2	Undirected
124	170	1	Undirected
123	358	1	Undirected
223	236	1	Undirected
117	261	4	Undirected
15	239	4	Undirected
96	274	1	Undirected
20	80	2	Undirected
39	83	4	Undirected
99	332	1	Undirected
8	411	1	Undirected
387	394	1	Undirected
41	433	1	Undirected
45	46	15	Undirected
30	115	2	Undirected
118	214	1	Undirected
121	184	1	Undirected
57	75	1	Undirected
47	132	5	Undirected
186	377	1	Undirected
22	145	1	Undirected
100	204	4	Undirected
38	222	1	Undirected
28	83	1	Undirected
91	125	1	Undirected
31	88	1	Undirected
257	343	1	Undirected
2	91	1	Undirected
80	167	1	Undirected
47	100	5	Undirected
172	228	3	Undirected
186	233	4	Undirected
38	221	2	Undirected
83	278	2	Undirected
188	209	1	Undirected
483	490	1	Undirected
159	235	1	Undirected
145	178	1	Undirected
69	428	1	Undirected
452	453	1	Undirected
96	304	1	Undirected
197	330	1	Undirected
148	199	1	Undirected
9	281	1	Undirected
204	362	1	Undirected
45	490	1	Undirected
36	484	1	Undirected
60	106	1	Undirected
25	67	1	Undirected
191	199	1	Undirected
11	310	1	Undirected
111	143	1	Undirected
91	143	2	Undirected
117	401	1	Undirected
79	99	1	Undirected
22	296	2	Undirected
150	198	1	Undirected
190	296	4	Undirected
24	55	7	Undirected
184	190	1	Undirected
1	233	1	Undirected
4	8	1	Undirected
240	275	2	Undirected
58	459	1	Undirected
204	446	1	Undirected
132	322	1	Undirected
32	307	2	Undirected
140	437	1	Undirected
192	230	4	Undirected
390	392	1	Undirected
168	181	2	Undirected
163	313	1	Undirected
9	165	1	Undirected
334	347	1	Undirected
119	210	1	Undirected
192	366	1	Undirected
15	203	1	Undirected
139	446	2	Undirected
57	303	1	Undirected
366	370	1	Undirected
134	168	2	Undirected
39	366	1	Undirected
228	274	1	Undirected
46	295	1	Undirected
170	177	1	Undirected
121	291	2	Undirected
161	167	3	Undirected
5	38	1	Undirected
101	200	3	Undirected
61	92	1	Undirected
72	99	1	Undirected
97	463	1	Undirected
190	243	1	Undirected
36	419	1	Undirected
198	202	2	Undirected
36	108	1	Undirected
15	120	1	Undirected
244	246	2	Undirected
143	307	1	Undirected
23	148	1	Undirected
61	82	1	Undirected
142	185	1	Undirected
212	219	1	Undirected
62	69	1	Undirected
100	147	8	Undirected
187	221	3	Undirected
37	378	1	Undirected
5	57	1	Undirected
62	81	1	Undirected
146	153	1	Undirected
6	102	5	Undirected
22	300	1	Undirected
126	182	1	Undirected
178	201	1	Undirected
344	346	1	Undirected
116	454	1	Undirected
160	180	8	Undirected
55	407	1	Undirected
165	396	1	Undirected
124	185	1	Undirected
101	152	1	Undirected
221	269	1	Undirected
13	141	7	Undirected
117	175	1	Undirected
15	80	2	Undirected
244	375	1	Undirected
157	195	1	Undirected
158	295	1	Undirected
331	352	1	Undirected
167	252	1	Undirected
14	98	1	Undirected
117	156	1	Undirected
165	169	1	Undirected
140	156	1	Undirected
63	98	1	Undirected
415	422	1	Undirected
160	360	1	Undirected
82	93	1	Undirected
118	186	8	Undirected
213	214	1	Undirected
208	296	1	Undirected
12	327	2	Undirected
2	53	1	Undirected
141	308	1	Undirected
69	117	1	Undirected
433	440	1	Undirected
45	134	6	Undirected
229	415	1	Undirected
128	158	2	Undirected
41	244	3	Undirected
99	168	7	Undirected
32	43	1	Undirected
24	328	1	Undirected
132	393	1	Undirected
102	199	1	Undirected
39	369	1	Undirected
445	446	1	Undirected
113	362	2	Undirected
65	75	1	Undirected
1	100	7	Undirected
32	202	3	Undirected
2	28	1	Undirected
17	26	1	Undirected
140	377	2	Undirected
41	160	6	Undirected
63	86	1	Undirected
13	328	1	Undirected
257	475	1	Undirected
82	106	1	Undirected
180	404	1	Undirected
46	462	1	Undirected
140	170	1	Undirected
307	443	1	Undirected
445	451	1	Undirected
20	447	1	Undirected
35	39	1	Undirected
126	295	1	Undirected
115	268	1	Undirected
217	232	1	Undirected
116	484	1	Undirected
158	307	1	Undirected
183	380	1	Undirected
147	189	1	Undirected
113	143	3	Undirected
80	108	1	Undirected
116	434	1	Undirected
273	291	2	Undirected
8	469	1	Undirected
24	318	1	Undirected
11	479	1	Undirected
126	142	1	Undirected
123	307	1	Undirected
323	329	1	Undirected
182	194	1	Undirected
1	360	1	Undirected
37	152	1	Undirected
99	438	1	Undirected
167	240	3	Undirected
57	195	1	Undirected
180	417	1	Undirected
183	316	1	Undirected
27	46	1	Undirected
262	296	1	Undirected
126	185	1	Undirected
62	97	1	Undirected
14	437	1	Undirected
227	448	1	Undirected
257	463	1	Undirected
12	32	5	Undirected
240	316	1	Undirected
235	379	1	Undirected
134	153	1	Undirected
147	262	2	Undirected
205	317	1	Undirected
142	148	1	Undirected
121	378	1	Undirected
190	303	1	Undirected
117	170	1	Undirected
97	343	1	Undirected
80	297	1	Undirected
19	32	1	Undirected
123	157	3	Undirected
167	381	1	Undirected
2	261	1	Undirected
126	211	1	Undirected
1	484	1	Undirected
118	356	1	Undirected
137	150	1	Undirected
20	443	1	Undirected
31	272	2	Undirected
37	43	1	Undirected
197	203	1	Undirected
3	432	1	Undirected
121	231	1	Undirected
9	490	1	Undirected
25	126	2	Undirected
206	433	1	Undirected
100	355	1	Undirected
140	264	1	Undirected
484	489	1	Undirected
113	137	2	Undirected
31	455	1	Undirected
125	296	1	Undirected
157	334	1	Undirected
91	160	1	Undirected
213	273	6	Undirected
349	355	1	Undirected
293	298	1	Undirected
138	301	1	Undirected
117	153	1	Undirected
66	486	1	Undirected
37	293	1	Undirected
307	446	1	Undirected
139	197	2	Undirected
111	328	1	Undirected
138	379	1	Undirected
113	482	1	Undirected
229	436	1	Undirected
83	96	10	Undirected
119	186	1	Undirected
13	119	1	Undirected
22	52	1	Undirected
12	482	1	Undirected
101	258	1	Undirected
18	233	1	Undirected
233	256	1	Undirected
151	156	1	Undirected
83	479	1	Undirected
114	227	1	Undirected
139	431	1	Undirected
155	450	1	Undirected
128	134	1	Undirected
212	451	1	Undirected
70	85	1	Undirected
15	118	13	Undirected
162	197	2	Undirected
273	454	2	Undirected
104	107	1	Undirected
96	294	1	Undirected
57	167	6	Undirected
7	160	1	Undirected
113	369	4	Undirected
144	169	1	Undirected
101	388	1	Undirected
227	269	1	Undirected
244	290	1	Undirected
197	329	1	Undirected
136	146	2	Undirected
66	85	1	Undirected
315	325	1	Undirected
414	424	1	Undirected
102	472	1	Undirected
273	415	1	Undirected
125	202	2	Undirected
229	295	1	Undirected
136	144	1	Undirected
56	113	10	Undirected
20	279	1	Undirected
173	177	1	Undirected
186	374	1	Undirected
128	200	2	Undirected
114	217	1	Undirected
213	355	1	Undirected
65	71	1	Undirected
89	270	1	Undirected
9	198	2	Undirected
69	125	3	Undirected
142	158	1	Undirected
46	92	3	Undirected
145	153	1	Undirected
442	451	1	Undirected
222	232	1	Undirected
154	170	1	Undirected
31	311	1	Undirected
383	425	1	Undirected
186	409	1	Undirected
64	85	1	Undirected
158	161	2	Undirected
138	149	3	Undirected
102	317	1	Undirected
292	303	1	Undirected
45	240	6	Undirected
42	178	1	Undirected
63	217	2	Undirected
57	377	1	Undirected
180	374	1	Undirected
42	361	1	Undirected
18	43	1	Undirected
140	291	2	Undirected
192	206	1	Undirected
123	215	1	Undirected
172	197	2	Undirected
211	489	1	Undirected
42	431	1	Undirected
8	300	1	Undirected
121	485	1	Undirected
12	24	7	Undirected
150	189	1	Undirected
6	21	1	Undirected
12	312	1	Undirected
149	482	1	Undirected
6	196	1	Undirected
2	12	4	Undirected
116	141	5	Undirected
55	399	1	Undirected
229	419	1	Undirected
126	198	1	Undirected
12	71	1	Undirected
100	233	4	Undirected
159	365	1	Undirected
22	116	5	Undirected
125	423	1	Undirected
55	476	1	Undirected
36	152	1	Undirected
6	63	4	Undirected
162	314	1	Undirected
94	103	2	Undirected
132	183	6	Undirected
100	157	3	Undirected
45	85	1	Undirected
36	363	1	Undirected
1	431	2	Undirected
75	91	1	Undirected
32	207	1	Undirected
102	318	1	Undirected
96	137	2	Undirected
121	354	1	Undirected
20	391	1	Undirected
171	197	1	Undirected
91	454	1	Undirected
36	386	1	Undirected
136	376	1	Undirected
115	168	2	Undirected
139	219	1	Undirected
362	455	1	Undirected
238	248	1	Undirected
186	213	4	Undirected
111	196	1	Undirected
66	383	2	Undirected
233	371	1	Undirected
266	277	1	Undirected
6	221	2	Undirected
83	471	1	Undirected
23	416	1	Undirected
42	52	1	Undirected
266	292	1	Undirected
83	113	9	Undirected
96	136	7	Undirected
204	445	1	Undirected
36	361	1	Undirected
101	172	7	Undirected
15	333	1	Undirected
226	236	1	Undirected
136	396	1	Undirected
12	28	2	Undirected
273	278	2	Undirected
12	96	13	Undirected
140	172	6	Undirected
375	376	1	Undirected
244	376	1	Undirected
15	444	1	Undirected
24	193	1	Undirected
251	275	1	Undirected
320	322	1	Undirected
65	87	1	Undirected
3	435	1	Undirected
137	242	1	Undirected
334	366	1	Undirected
165	211	2	Undirected
313	319	1	Undirected
116	173	2	Undirected
37	127	1	Undirected
212	218	1	Undirected
121	319	1	Undirected
37	164	3	Undirected
154	211	1	Undirected
183	283	1	Undirected
25	323	1	Undirected
186	355	1	Undirected
187	227	1	Undirected
28	29	1	Undirected
167	191	1	Undirected
87	103	1	Undirected
116	202	7	Undirected
201	202	3	Undirected
42	340	1	Undirected
134	417	1	Undirected
179	454	1	Undirected
1	50	1	Undirected
134	185	1	Undirected
118	173	2	Undirected
103	228	3	Undirected
57	457	1	Undirected
3	55	2	Undirected
56	363	1	Undirected
136	329	1	Undirected
81	109	1	Undirected
127	195	1	Undirected
178	195	1	Undirected
142	244	1	Undirected
155	218	1	Undirected
170	182	1	Undirected
70	107	1	Undirected
74	175	1	Undirected
33	428	1	Undirected
257	279	1	Undirected
6	48	5	Undirected
66	431	1	Undirected
208	260	1	Undirected
31	334	2	Undirected
33	284	1	Undirected
132	195	1	Undirected
138	467	1	Undirected
275	373	1	Undirected
132	191	1	Undirected
138	235	1	Undirected
9	293	1	Undirected
20	250	1	Undirected
126	174	1	Undirected
14	172	7	Undirected
14	107	1	Undirected
385	397	1	Undirected
82	105	1	Undirected
165	203	1	Undirected
1	272	1	Undirected
33	341	1	Undirected
150	157	1	Undirected
94	275	1	Undirected
39	43	1	Undirected
139	428	1	Undirected
147	153	1	Undirected
115	449	1	Undirected
151	259	1	Undirected
183	284	1	Undirected
20	353	1	Undirected
117	152	1	Undirected
45	467	1	Undirected
70	96	1	Undirected
162	482	1	Undirected
32	66	2	Undirected
141	240	5	Undirected
140	168	4	Undirected
83	190	5	Undirected
138	321	1	Undirected
45	397	2	Undirected
208	230	11	Undirected
33	225	2	Undirected
33	98	1	Undirected
23	32	6	Undirected
41	319	1	Undirected
101	302	1	Undirected
32	101	5	Undirected
77	96	1	Undirected
30	116	3	Undirected
30	448	1	Undirected
24	224	1	Undirected
41	53	1	Undirected
57	354	1	Undirected
149	207	1	Undirected
47	145	1	Undirected
180	237	1	Undirected
148	153	1	Undirected
334	363	1	Undirected
64	90	1	Undirected
130	165	1	Undirected
22	108	1	Undirected
161	196	1	Undirected
117	191	1	Undirected
81	83	1	Undirected
230	277	1	Undirected
46	259	4	Undirected
166	186	1	Undirected
58	156	1	Undirected
393	395	1	Undirected
229	244	1	Undirected
6	438	1	Undirected
211	217	1	Undirected
162	488	1	Undirected
123	341	1	Undirected
319	323	1	Undirected
97	136	9	Undirected
33	432	1	Undirected
339	350	1	Undirected
172	264	1	Undirected
176	199	1	Undirected
181	218	1	Undirected
46	189	1	Undirected
212	448	1	Undirected
97	396	1	Undirected
230	449	1	Undirected
33	437	1	Undirected
96	401	1	Undirected
15	198	2	Undirected
57	352	1	Undirected
159	257	1	Undirected
22	139	6	Undirected
141	303	1	Undirected
9	454	1	Undirected
20	111	6	Undirected
102	140	6	Undirected
121	173	2	Undirected
217	353	1	Undirected
140	321	1	Undirected
164	465	1	Undirected
14	351	1	Undirected
9	158	4	Undirected
162	299	1	Undirected
273	421	1	Undirected
55	383	1	Undirected
150	210	1	Undirected
375	377	1	Undirected
113	402	1	Undirected
8	215	1	Undirected
36	211	7	Undirected
132	371	1	Undirected
101	323	1	Undirected
92	295	1	Undirected
478	492	1	Undirected
100	272	2	Undirected
147	229	2	Undirected
23	231	1	Undirected
28	95	1	Undirected
221	270	3	Undirected
32	97	5	Undirected
349	351	1	Undirected
200	202	3	Undirected
118	435	1	Undirected
16	21	1	Undirected
38	100	1	Undirected
160	325	1	Undirected
15	17	1	Undirected
128	192	1	Undirected
31	296	2	Undirected
37	291	1	Undirected
117	379	1	Undirected
278	384	1	Undirected
14	173	2	Undirected
156	191	1	Undirected
42	299	1	Undirected
30	177	1	Undirected
132	408	2	Undirected
121	163	6	Undirected
105	111	1	Undirected
14	460	1	Undirected
21	28	1	Undirected
9	152	1	Undirected
115	219	1	Undirected
13	457	1	Undirected
96	226	1	Undirected
25	246	2	Undirected
115	163	5	Undirected
3	9	1	Undirected
66	489	1	Undirected
69	95	1	Undirected
4	52	1	Undirected
37	469	1	Undirected
27	44	1	Undirected
55	402	1	Undirected
30	273	1	Undirected
134	291	2	Undirected
57	447	1	Undirected
140	439	1	Undirected
221	355	1	Undirected
11	481	1	Undirected
163	238	1	Undirected
153	154	1	Undirected
37	175	1	Undirected
118	272	1	Undirected
131	160	1	Undirected
168	197	1	Undirected
239	378	1	Undirected
197	314	1	Undirected
212	273	1	Undirected
262	408	1	Undirected
65	83	1	Undirected
8	240	6	Undirected
118	132	7	Undirected
13	463	1	Undirected
233	236	1	Undirected
99	265	1	Undirected
24	396	1	Undirected
225	228	1	Undirected
74	101	4	Undirected
155	295	1	Undirected
59	78	1	Undirected
101	307	2	Undirected
153	157	1	Undirected
132	143	3	Undirected
242	344	1	Undirected
66	320	1	Undirected
2	158	2	Undirected
211	220	4	Undirected
59	66	1	Undirected
157	362	2	Undirected
179	299	1	Undirected
227	289	1	Undirected
155	195	1	Undirected
45	122	2	Undirected
33	134	5	Undirected
45	115	7	Undirected
31	59	1	Undirected
168	295	1	Undirected
63	251	1	Undirected
116	244	4	Undirected
122	188	1	Undirected
187	300	1	Undirected
45	343	1	Undirected
341	347	1	Undirected
42	245	1	Undirected
38	179	2	Undirected
99	359	1	Undirected
92	325	1	Undirected
15	105	1	Undirected
56	89	3	Undirected
30	156	1	Undirected
12	431	1	Undirected
165	205	1	Undirected
36	165	2	Undirected
56	358	1	Undirected
138	316	1	Undirected
292	429	1	Undirected
116	305	1	Undirected
102	135	1	Undirected
242	301	1	Undirected
83	139	5	Undirected
187	323	1	Undirected
57	362	2	Undirected
164	187	3	Undirected
132	458	1	Undirected
137	474	1	Undirected
25	189	1	Undirected
8	241	1	Undirected
158	209	1	Undirected
125	160	2	Undirected
12	490	1	Undirected
328	329	1	Undirected
163	242	6	Undirected
136	176	1	Undirected
190	217	1	Undirected
78	79	1	Undirected
257	273	5	Undirected
14	251	2	Undirected
111	158	1	Undirected
122	211	1	Undirected
56	364	1	Undirected
22	33	8	Undirected
157	172	1	Undirected
217	343	1	Undirected
13	369	3	Undirected
33	138	9	Undirected
63	106	1	Undirected
54	230	2	Undirected
162	443	1	Undirected
83	213	7	Undirected
217	338	1	Undirected
182	199	1	Undirected
79	104	1	Undirected
144	190	1	Undirected
202	209	1	Undirected
261	484	1	Undirected
118	402	1	Undirected
233	414	1	Undirected
292	457	1	Undirected
63	486	1	Undirected
180	422	1	Undirected
155	302	1	Undirected
141	144	1	Undirected
117	299	1	Undirected
131	133	1	Undirected
219	230	1	Undirected
89	205	1	Undirected
11	152	1	Undirected
216	233	1	Undirected
259	285	1	Undirected
33	218	1	Undirected
120	185	1	Undirected
63	484	1	Undirected
159	415	1	Undirected
128	190	2	Undirected
138	423	2	Undirected
111	211	3	Undirected
222	236	1	Undirected
334	355	1	Undirected
141	192	4	Undirected
121	249	1	Undirected
198	330	1	Undirected
149	286	1	Undirected
22	162	7	Undirected
114	220	3	Undirected
172	222	1	Undirected
102	467	1	Undirected
240	369	3	Undirected
36	231	1	Undirected
25	109	1	Undirected
21	27	1	Undirected
183	195	1	Undirected
180	223	1	Undirected
116	119	1	Undirected
377	485	1	Undirected
157	159	3	Undirected
25	354	1	Undirected
83	115	6	Undirected
180	315	1	Undirected
292	310	1	Undirected
15	150	1	Undirected
23	217	3	Undirected
136	187	7	Undirected
155	329	1	Undirected
55	276	1	Undirected
82	111	1	Undirected
183	198	2	Undirected
63	381	1	Undirected
24	132	3	Undirected
48	431	2	Undirected
8	280	1	Undirected
48	490	1	Undirected
149	349	1	Undirected
103	278	1	Undirected
164	185	1	Undirected
30	221	1	Undirected
15	139	10	Undirected
55	60	1	Undirected
163	431	2	Undirected
270	487	1	Undirected
61	105	1	Undirected
97	350	1	Undirected
207	300	1	Undirected
20	86	1	Undirected
257	262	1	Undirected
139	321	1	Undirected
45	139	10	Undirected
244	447	1	Undirected
164	264	1	Undirected
120	189	1	Undirected
63	158	2	Undirected
14	292	3	Undirected
368	371	1	Undirected
36	166	1	Undirected
39	167	4	Undirected
117	221	1	Undirected
25	318	1	Undirected
47	490	1	Undirected
31	281	1	Undirected
83	152	1	Undirected
47	481	1	Undirected
45	191	1	Undirected
465	476	1	Undirected
57	172	2	Undirected
291	292	3	Undirected
39	240	3	Undirected
363	370	1	Undirected
99	147	10	Undirected
118	230	7	Undirected
69	84	1	Undirected
272	288	1	Undirected
47	170	1	Undirected
8	207	3	Undirected
102	133	1	Undirected
103	458	1	Undirected
228	377	1	Undirected
92	123	1	Undirected
181	205	1	Undirected
47	180	6	Undirected
139	157	2	Undirected
155	230	9	Undirected
69	230	5	Undirected
202	259	1	Undirected
83	87	1	Undirected
259	282	1	Undirected
138	315	1	Undirected
25	228	2	Undirected
23	473	1	Undirected
32	295	1	Undirected
273	418	1	Undirected
66	459	1	Undirected
120	165	1	Undirected
97	291	3	Undirected
91	179	2	Undirected
8	51	1	Undirected
362	444	1	Undirected
334	350	1	Undirected
212	213	2	Undirected
57	460	1	Undirected
41	392	1	Undirected
36	296	5	Undirected
153	177	1	Undirected
63	150	1	Undirected
130	199	1	Undirected
139	199	1	Undirected
181	195	1	Undirected
115	176	1	Undirected
55	377	1	Undirected
11	444	1	Undirected
99	166	1	Undirected
170	201	1	Undirected
20	263	1	Undirected
121	148	1	Undirected
22	27	1	Undirected
94	115	1	Undirected
173	262	1	Undirected
25	392	1	Undirected
163	324	1	Undirected
272	479	1	Undirected
96	411	1	Undirected
14	441	1	Undirected
129	163	1	Undirected
270	275	2	Undirected
202	216	1	Undirected
97	453	1	Undirected
230	378	2	Undirected
96	150	1	Undirected
213	261	2	Undirected
227	444	1	Undirected
157	202	2	Undirected
116	135	1	Undirected
22	54	1	Undirected
22	71	1	Undirected
101	168	7	Undirected
423	430	1	Undirected
74	99	4	Undirected
23	357	1	Undirected
23	70	1	Undirected
36	103	11	Undirected
99	257	7	Undirected
30	179	2	Undirected
233	344	1	Undirected
96	231	1	Undirected
99	336	1	Undirected
298	301	1	Undirected
190	305	1	Undirected
200	242	2	Undirected
37	56	10	Undirected
6	314	1	Undirected
204	217	1	Undirected
20	322	1	Undirected
15	179	3	Undirected
12	299	1	Undirected
48	329	1	Undirected
56	471	1	Undirected
47	142	2	Undirected
71	88	1	Undirected
116	381	1	Undirected
55	330	1	Undirected
23	151	5	Undirected
99	284	1	Undirected
178	191	1	Undirected
132	205	4	Undirected
39	137	2	Undirected
45	334	2	Undirected
117	125	1	Undirected
48	213	2	Undirected
123	212	2	Undirected
123	347	1	Undirected
