Source	Target	Weight	Type
111	162	1	Undirected
15	170	3	Undirected
161	162	1	Undirected
13	216	1	Undirected
38	356	1	Undirected
140	142	1	Undirected
2	236	1	Undirected
170	383	1	Undirected
170	286	1	Undirected
171	207	1	Undirected
36	211	1	Undirected
4	41	1	Undirected
208	211	1	Undirected
12	126	2	Undirected
22	366	1	Undirected
290	294	1	Undirected
13	70	1	Undirected
201	204	1	Undirected
318	330	1	Undirected
206	214	1	Undirected
128	184	1	Undirected
67	180	1	Undirected
13	341	1	Undirected
148	376	1	Undirected
365	367	1	Undirected
206	213	1	Undirected
243	246	1	Undirected
95	202	1	Undirected
34	176	1	Undirected
134	135	1	Undirected
58	71	1	Undirected
44	138	1	Undirected
123	210	1	Undirected
191	196	1	Undirected
108	297	1	Undirected
41	299	1	Undirected
67	288	1	Undirected
28	36	1	Undirected
285	297	1	Undirected
146	316	1	Undirected
123	314	1	Undirected
5	347	1	Undirected
22	202	1	Undirected
241	242	1	Undirected
151	174	3	Undirected
265	271	1	Undirected
87	284	1	Undirected
155	380	1	Undirected
59	63	1	Undirected
20	344	1	Undirected
13	335	1	Undirected
113	193	1	Undirected
34	219	1	Undirected
67	172	3	Undirected
10	103	4	Undirected
168	172	1	Undirected
38	280	1	Undirected
354	358	1	Undirected
107	328	1	Undirected
24	46	1	Undirected
302	305	1	Undirected
58	322	1	Undirected
20	72	4	Undirected
229	238	1	Undirected
223	226	1	Undirected
112	193	1	Undirected
69	305	1	Undirected
38	238	1	Undirected
153	154	1	Undirected
10	102	3	Undirected
164	321	1	Undirected
118	227	1	Undirected
282	294	1	Undirected
167	380	1	Undirected
41	174	7	Undirected
2	92	1	Undirected
279	281	1	Undirected
38	209	1	Undirected
22	272	1	Undirected
22	248	1	Undirected
339	346	1	Undirected
113	328	1	Undirected
44	366	1	Undirected
173	293	1	Undirected
22	348	1	Undirected
102	149	1	Undirected
13	304	1	Undirected
42	301	1	Undirected
6	214	1	Undirected
5	233	1	Undirected
30	90	3	Undirected
78	113	1	Undirected
321	335	1	Undirected
300	306	1	Undirected
114	157	1	Undirected
45	59	4	Undirected
66	152	1	Undirected
44	128	5	Undirected
112	202	1	Undirected
17	18	1	Undirected
49	164	1	Undirected
44	370	1	Undirected
59	122	1	Undirected
58	333	1	Undirected
64	322	1	Undirected
8	173	1	Undirected
317	345	1	Undirected
15	108	3	Undirected
374	376	1	Undirected
5	85	1	Undirected
143	377	1	Undirected
114	126	2	Undirected
149	371	1	Undirected
111	121	1	Undirected
67	135	1	Undirected
11	22	12	Undirected
333	349	1	Undirected
54	113	3	Undirected
174	301	1	Undirected
8	26	1	Undirected
12	206	1	Undirected
51	179	1	Undirected
15	378	1	Undirected
371	375	1	Undirected
20	348	1	Undirected
3	354	1	Undirected
157	384	1	Undirected
15	361	1	Undirected
66	97	1	Undirected
196	200	1	Undirected
55	179	1	Undirected
38	261	1	Undirected
281	294	1	Undirected
68	162	1	Undirected
30	69	1	Undirected
64	113	1	Undirected
20	143	2	Undirected
90	385	1	Undirected
3	170	1	Undirected
170	203	1	Undirected
97	172	2	Undirected
52	103	1	Undirected
5	152	2	Undirected
106	309	1	Undirected
174	375	1	Undirected
41	157	5	Undirected
95	126	1	Undirected
290	297	1	Undirected
78	172	1	Undirected
5	12	8	Undirected
102	144	1	Undirected
338	345	1	Undirected
127	281	1	Undirected
87	382	1	Undirected
11	108	2	Undirected
129	217	1	Undirected
36	298	1	Undirected
6	166	1	Undirected
51	56	3	Undirected
171	200	1	Undirected
131	385	1	Undirected
2	148	2	Undirected
64	318	1	Undirected
20	37	1	Undirected
22	127	12	Undirected
195	212	1	Undirected
65	72	1	Undirected
30	38	8	Undirected
152	280	1	Undirected
44	91	12	Undirected
51	310	1	Undirected
341	345	1	Undirected
149	309	1	Undirected
112	186	2	Undirected
30	179	1	Undirected
52	173	1	Undirected
68	91	5	Undirected
5	286	1	Undirected
58	340	1	Undirected
10	150	1	Undirected
78	118	1	Undirected
2	5	8	Undirected
6	49	2	Undirected
45	214	1	Undirected
247	253	1	Undirected
192	216	1	Undirected
13	51	3	Undirected
56	295	1	Undirected
38	201	1	Undirected
15	20	4	Undirected
22	105	5	Undirected
30	118	5	Undirected
45	219	1	Undirected
22	261	1	Undirected
3	161	1	Undirected
104	344	1	Undirected
106	127	7	Undirected
167	173	2	Undirected
40	302	1	Undirected
49	54	3	Undirected
54	383	1	Undirected
91	188	2	Undirected
67	380	1	Undirected
103	170	2	Undirected
7	158	2	Undirected
1	12	1	Undirected
69	300	1	Undirected
5	165	5	Undirected
249	262	1	Undirected
25	198	1	Undirected
107	179	1	Undirected
68	206	1	Undirected
330	339	1	Undirected
6	340	1	Undirected
12	24	1	Undirected
106	211	1	Undirected
11	61	3	Undirected
193	215	1	Undirected
202	207	1	Undirected
101	102	1	Undirected
3	322	1	Undirected
127	152	2	Undirected
36	163	1	Undirected
23	26	1	Undirected
11	159	1	Undirected
25	298	1	Undirected
68	212	1	Undirected
87	168	1	Undirected
22	182	4	Undirected
198	199	1	Undirected
7	64	1	Undirected
197	220	1	Undirected
113	204	1	Undirected
192	201	1	Undirected
100	129	1	Undirected
106	145	1	Undirected
104	142	1	Undirected
196	206	1	Undirected
54	372	1	Undirected
22	73	1	Undirected
54	151	2	Undirected
308	312	1	Undirected
103	118	3	Undirected
13	33	1	Undirected
25	320	1	Undirected
291	304	1	Undirected
5	242	1	Undirected
64	102	1	Undirected
25	97	7	Undirected
10	46	1	Undirected
36	204	1	Undirected
197	200	1	Undirected
331	349	1	Undirected
173	175	1	Undirected
87	151	2	Undirected
5	30	8	Undirected
10	156	1	Undirected
317	326	1	Undirected
10	266	1	Undirected
125	298	1	Undirected
264	269	1	Undirected
69	113	1	Undirected
111	130	1	Undirected
201	203	1	Undirected
174	211	1	Undirected
68	210	1	Undirected
3	171	1	Undirected
154	161	1	Undirected
143	159	1	Undirected
146	173	3	Undirected
146	164	2	Undirected
7	51	1	Undirected
357	364	1	Undirected
21	174	8	Undirected
123	227	1	Undirected
34	315	1	Undirected
51	158	2	Undirected
14	42	1	Undirected
159	169	1	Undirected
119	148	2	Undirected
22	118	7	Undirected
111	168	1	Undirected
105	134	3	Undirected
54	107	3	Undirected
22	327	1	Undirected
12	338	1	Undirected
32	34	1	Undirected
19	48	1	Undirected
21	233	1	Undirected
226	227	1	Undirected
59	173	2	Undirected
41	372	1	Undirected
310	358	1	Undirected
49	383	1	Undirected
127	180	3	Undirected
305	309	1	Undirected
34	98	1	Undirected
44	349	1	Undirected
22	229	1	Undirected
12	330	1	Undirected
210	214	1	Undirected
150	156	1	Undirected
7	385	1	Undirected
196	204	1	Undirected
41	335	1	Undirected
248	251	1	Undirected
211	214	1	Undirected
326	327	1	Undirected
91	143	4	Undirected
177	179	1	Undirected
11	325	1	Undirected
91	196	1	Undirected
38	303	1	Undirected
123	384	1	Undirected
250	261	1	Undirected
117	148	1	Undirected
42	346	1	Undirected
203	207	1	Undirected
108	268	1	Undirected
192	204	1	Undirected
41	210	1	Undirected
104	285	1	Undirected
20	57	1	Undirected
104	158	1	Undirected
58	328	1	Undirected
158	321	1	Undirected
118	147	2	Undirected
53	148	1	Undirected
173	188	2	Undirected
67	229	1	Undirected
39	174	1	Undirected
7	240	1	Undirected
54	184	1	Undirected
90	196	1	Undirected
58	112	1	Undirected
25	375	1	Undirected
54	380	1	Undirected
40	106	6	Undirected
21	100	3	Undirected
38	71	1	Undirected
317	335	1	Undirected
31	32	1	Undirected
18	29	1	Undirected
199	218	1	Undirected
264	278	1	Undirected
25	360	1	Undirected
128	187	1	Undirected
41	180	4	Undirected
13	48	1	Undirected
30	92	1	Undirected
377	384	1	Undirected
143	152	1	Undirected
127	199	1	Undirected
59	329	1	Undirected
66	149	2	Undirected
335	340	1	Undirected
61	357	1	Undirected
44	318	1	Undirected
127	356	1	Undirected
104	227	1	Undirected
164	377	1	Undirected
113	333	1	Undirected
56	378	1	Undirected
152	156	1	Undirected
125	312	1	Undirected
51	59	4	Undirected
358	365	1	Undirected
74	81	1	Undirected
287	291	1	Undirected
60	332	1	Undirected
128	178	1	Undirected
20	342	1	Undirected
21	202	1	Undirected
104	314	1	Undirected
8	30	2	Undirected
170	384	1	Undirected
112	131	2	Undirected
100	147	1	Undirected
40	309	1	Undirected
25	309	1	Undirected
30	310	1	Undirected
155	385	1	Undirected
44	249	1	Undirected
41	111	3	Undirected
64	181	1	Undirected
38	99	1	Undirected
242	257	1	Undirected
336	349	1	Undirected
182	198	1	Undirected
14	31	1	Undirected
290	292	1	Undirected
118	170	2	Undirected
192	206	1	Undirected
20	158	2	Undirected
21	335	1	Undirected
22	382	1	Undirected
335	348	1	Undirected
102	156	1	Undirected
3	157	1	Undirected
114	342	1	Undirected
83	95	3	Undirected
5	161	1	Undirected
45	146	3	Undirected
106	385	1	Undirected
60	328	1	Undirected
41	152	2	Undirected
204	205	1	Undirected
347	349	1	Undirected
229	235	1	Undirected
103	123	4	Undirected
92	118	1	Undirected
87	319	1	Undirected
83	144	1	Undirected
5	45	12	Undirected
10	30	6	Undirected
1	22	1	Undirected
87	296	1	Undirected
91	373	1	Undirected
20	64	3	Undirected
11	95	4	Undirected
91	227	1	Undirected
106	124	1	Undirected
10	289	1	Undirected
103	116	1	Undirected
45	106	6	Undirected
318	337	1	Undirected
42	369	1	Undirected
62	64	1	Undirected
7	53	2	Undirected
30	35	1	Undirected
25	362	1	Undirected
104	337	1	Undirected
213	221	1	Undirected
172	292	1	Undirected
195	203	1	Undirected
7	38	6	Undirected
41	346	1	Undirected
55	291	1	Undirected
129	209	1	Undirected
274	275	1	Undirected
118	159	1	Undirected
34	68	5	Undirected
105	165	4	Undirected
51	53	3	Undirected
68	303	1	Undirected
182	206	1	Undirected
214	220	1	Undirected
174	217	1	Undirected
23	33	1	Undirected
123	299	1	Undirected
344	348	1	Undirected
24	44	1	Undirected
12	47	1	Undirected
21	37	1	Undirected
50	369	1	Undirected
67	194	1	Undirected
44	171	3	Undirected
72	120	1	Undirected
21	152	2	Undirected
15	106	6	Undirected
148	162	1	Undirected
145	148	1	Undirected
34	107	7	Undirected
358	364	1	Undirected
36	166	1	Undirected
54	308	1	Undirected
41	194	1	Undirected
197	207	1	Undirected
45	90	7	Undirected
66	168	1	Undirected
49	316	1	Undirected
22	165	5	Undirected
45	200	1	Undirected
58	336	1	Undirected
160	172	1	Undirected
5	294	1	Undirected
2	378	1	Undirected
156	169	1	Undirected
40	270	1	Undirected
230	231	1	Undirected
38	124	1	Undirected
107	239	1	Undirected
170	186	2	Undirected
61	127	2	Undirected
105	145	1	Undirected
106	199	1	Undirected
29	40	1	Undirected
4	25	1	Undirected
114	197	1	Undirected
116	132	1	Undirected
285	298	1	Undirected
12	144	1	Undirected
34	100	3	Undirected
21	324	1	Undirected
25	203	1	Undirected
64	178	1	Undirected
5	117	3	Undirected
25	122	1	Undirected
13	57	1	Undirected
20	166	1	Undirected
309	311	1	Undirected
182	266	1	Undirected
31	47	1	Undirected
173	174	5	Undirected
5	163	1	Undirected
7	123	3	Undirected
11	360	1	Undirected
40	329	1	Undirected
53	221	1	Undirected
129	158	2	Undirected
243	255	1	Undirected
30	165	2	Undirected
36	48	1	Undirected
40	195	1	Undirected
257	258	1	Undirected
60	123	1	Undirected
123	309	1	Undirected
1	43	1	Undirected
171	195	1	Undirected
10	113	4	Undirected
42	129	3	Undirected
22	262	1	Undirected
134	136	1	Undirected
50	342	1	Undirected
37	46	1	Undirected
106	147	2	Undirected
28	59	1	Undirected
282	290	1	Undirected
40	142	1	Undirected
105	129	3	Undirected
72	129	3	Undirected
68	131	1	Undirected
56	170	3	Undirected
56	59	4	Undirected
106	154	1	Undirected
59	321	1	Undirected
38	155	3	Undirected
39	125	1	Undirected
252	260	1	Undirected
41	149	4	Undirected
51	125	1	Undirected
56	305	1	Undirected
179	372	1	Undirected
72	154	1	Undirected
20	108	1	Undirected
117	147	1	Undirected
78	188	1	Undirected
303	311	1	Undirected
12	324	1	Undirected
125	314	1	Undirected
12	366	1	Undirected
5	128	5	Undirected
1	44	1	Undirected
134	184	1	Undirected
15	23	1	Undirected
106	291	1	Undirected
4	32	1	Undirected
111	113	2	Undirected
93	95	1	Undirected
59	129	3	Undirected
364	382	1	Undirected
7	83	4	Undirected
87	293	1	Undirected
74	84	1	Undirected
20	33	1	Undirected
92	237	1	Undirected
2	121	1	Undirected
54	164	2	Undirected
17	45	1	Undirected
291	302	1	Undirected
87	107	5	Undirected
252	253	1	Undirected
50	180	1	Undirected
162	163	1	Undirected
6	218	1	Undirected
53	62	1	Undirected
131	147	1	Undirected
59	153	1	Undirected
42	377	1	Undirected
6	333	1	Undirected
34	40	12	Undirected
173	371	1	Undirected
25	116	1	Undirected
15	92	1	Undirected
44	355	1	Undirected
246	261	1	Undirected
106	218	1	Undirected
11	107	4	Undirected
360	368	1	Undirected
334	342	1	Undirected
104	107	6	Undirected
10	380	1	Undirected
45	285	1	Undirected
130	132	1	Undirected
193	205	1	Undirected
60	87	2	Undirected
22	27	1	Undirected
44	268	1	Undirected
3	327	1	Undirected
164	345	1	Undirected
196	219	1	Undirected
40	314	1	Undirected
91	375	1	Undirected
59	125	2	Undirected
25	64	6	Undirected
64	67	3	Undirected
49	291	1	Undirected
129	164	1	Undirected
49	173	2	Undirected
104	135	1	Undirected
95	204	1	Undirected
123	149	3	Undirected
34	143	5	Undirected
8	302	1	Undirected
83	128	3	Undirected
41	381	1	Undirected
11	90	6	Undirected
157	310	1	Undirected
337	347	1	Undirected
173	310	2	Undirected
67	282	2	Undirected
5	220	1	Undirected
6	208	1	Undirected
5	362	1	Undirected
28	46	1	Undirected
243	244	1	Undirected
11	111	3	Undirected
45	117	3	Undirected
7	375	1	Undirected
125	186	1	Undirected
25	126	2	Undirected
51	95	1	Undirected
117	151	2	Undirected
25	47	1	Undirected
59	335	1	Undirected
51	126	1	Undirected
356	362	1	Undirected
23	25	1	Undirected
174	291	1	Undirected
127	172	5	Undirected
41	54	7	Undirected
333	334	1	Undirected
107	309	1	Undirected
270	277	1	Undirected
44	188	2	Undirected
336	350	1	Undirected
2	145	1	Undirected
5	99	1	Undirected
56	309	1	Undirected
105	166	1	Undirected
68	201	1	Undirected
134	312	1	Undirected
53	209	1	Undirected
21	244	1	Undirected
69	377	1	Undirected
131	377	2	Undirected
61	358	1	Undirected
21	130	1	Undirected
36	289	1	Undirected
91	126	2	Undirected
69	117	1	Undirected
91	306	1	Undirected
134	355	1	Undirected
225	227	1	Undirected
38	210	1	Undirected
44	72	7	Undirected
36	218	1	Undirected
113	385	1	Undirected
8	309	1	Undirected
113	123	3	Undirected
3	27	1	Undirected
127	367	1	Undirected
30	112	4	Undirected
127	330	1	Undirected
182	272	1	Undirected
105	221	1	Undirected
5	115	1	Undirected
87	384	1	Undirected
112	143	4	Undirected
40	208	1	Undirected
8	134	1	Undirected
165	215	1	Undirected
174	316	1	Undirected
127	379	1	Undirected
21	314	1	Undirected
44	332	1	Undirected
115	128	1	Undirected
2	25	6	Undirected
30	227	1	Undirected
12	91	4	Undirected
2	163	1	Undirected
51	350	1	Undirected
30	127	5	Undirected
199	217	1	Undirected
6	83	3	Undirected
67	139	1	Undirected
25	123	6	Undirected
38	222	1	Undirected
12	46	1	Undirected
103	165	3	Undirected
5	59	6	Undirected
149	163	1	Undirected
68	186	1	Undirected
36	91	8	Undirected
127	196	1	Undirected
2	300	1	Undirected
12	337	1	Undirected
15	159	1	Undirected
106	134	5	Undirected
131	170	1	Undirected
45	341	1	Undirected
34	123	6	Undirected
44	285	2	Undirected
3	105	2	Undirected
212	220	1	Undirected
164	329	1	Undirected
2	375	1	Undirected
289	290	1	Undirected
55	322	1	Undirected
146	167	1	Undirected
152	171	1	Undirected
83	380	1	Undirected
151	167	1	Undirected
127	326	1	Undirected
10	149	4	Undirected
319	349	1	Undirected
323	327	1	Undirected
111	161	1	Undirected
107	324	1	Undirected
7	351	1	Undirected
90	312	1	Undirected
201	207	1	Undirected
6	30	3	Undirected
333	347	1	Undirected
11	302	1	Undirected
6	343	1	Undirected
68	105	3	Undirected
90	119	3	Undirected
335	347	1	Undirected
87	383	1	Undirected
180	195	1	Undirected
100	152	1	Undirected
107	174	4	Undirected
21	367	1	Undirected
182	216	1	Undirected
10	351	1	Undirected
5	21	22	Undirected
156	165	1	Undirected
72	109	1	Undirected
20	22	6	Undirected
324	325	1	Undirected
51	123	1	Undirected
103	205	1	Undirected
182	199	1	Undirected
10	85	1	Undirected
17	20	1	Undirected
44	236	1	Undirected
310	314	1	Undirected
182	190	1	Undirected
40	268	1	Undirected
11	115	1	Undirected
49	83	1	Undirected
36	119	2	Undirected
56	380	1	Undirected
11	344	1	Undirected
107	340	1	Undirected
157	175	1	Undirected
129	212	1	Undirected
64	166	1	Undirected
113	119	2	Undirected
118	132	1	Undirected
78	84	1	Undirected
107	197	1	Undirected
40	320	1	Undirected
129	130	1	Undirected
30	91	6	Undirected
129	190	1	Undirected
41	280	1	Undirected
22	37	1	Undirected
126	152	1	Undirected
42	367	1	Undirected
32	44	1	Undirected
198	218	1	Undirected
149	310	1	Undirected
21	289	1	Undirected
44	350	1	Undirected
90	215	1	Undirected
68	118	3	Undirected
3	159	1	Undirected
172	288	1	Undirected
172	187	1	Undirected
323	329	1	Undirected
97	301	1	Undirected
83	379	1	Undirected
34	332	1	Undirected
176	180	1	Undirected
374	377	1	Undirected
149	351	1	Undirected
133	141	1	Undirected
12	64	4	Undirected
106	162	1	Undirected
50	56	2	Undirected
325	331	1	Undirected
340	343	1	Undirected
148	379	1	Undirected
72	150	1	Undirected
21	76	1	Undirected
64	154	1	Undirected
118	188	1	Undirected
87	123	4	Undirected
38	363	1	Undirected
41	213	1	Undirected
49	72	2	Undirected
226	375	1	Undirected
123	205	1	Undirected
53	217	1	Undirected
2	26	1	Undirected
15	374	1	Undirected
15	205	1	Undirected
67	330	1	Undirected
127	337	1	Undirected
126	144	1	Undirected
155	364	1	Undirected
57	63	1	Undirected
50	347	1	Undirected
13	351	1	Undirected
2	370	1	Undirected
103	306	1	Undirected
66	150	1	Undirected
106	304	1	Undirected
53	106	3	Undirected
96	100	1	Undirected
95	131	1	Undirected
103	115	1	Undirected
53	149	1	Undirected
45	342	1	Undirected
5	101	1	Undirected
44	159	1	Undirected
255	261	1	Undirected
51	321	1	Undirected
4	40	1	Undirected
118	168	1	Undirected
15	315	1	Undirected
170	209	1	Undirected
5	332	1	Undirected
113	190	1	Undirected
107	282	1	Undirected
158	330	1	Undirected
59	359	1	Undirected
20	58	3	Undirected
15	39	2	Undirected
3	330	1	Undirected
5	169	1	Undirected
53	377	1	Undirected
7	67	4	Undirected
42	358	1	Undirected
5	195	1	Undirected
3	115	1	Undirected
25	350	1	Undirected
11	199	1	Undirected
2	131	2	Undirected
143	164	2	Undirected
95	302	1	Undirected
61	331	1	Undirected
203	213	1	Undirected
21	190	1	Undirected
115	119	1	Undirected
59	71	1	Undirected
31	39	1	Undirected
6	38	8	Undirected
22	367	1	Undirected
55	69	3	Undirected
90	108	1	Undirected
34	140	1	Undirected
207	209	1	Undirected
127	362	1	Undirected
56	127	6	Undirected
165	198	1	Undirected
15	364	1	Undirected
103	161	1	Undirected
245	261	1	Undirected
34	117	3	Undirected
60	114	2	Undirected
174	299	1	Undirected
21	53	7	Undirected
254	256	1	Undirected
279	293	1	Undirected
332	341	1	Undirected
3	348	1	Undirected
67	323	1	Undirected
22	341	1	Undirected
280	290	1	Undirected
26	40	1	Undirected
11	188	2	Undirected
5	164	3	Undirected
64	108	1	Undirected
241	253	1	Undirected
21	382	1	Undirected
11	355	1	Undirected
5	354	1	Undirected
182	264	1	Undirected
133	136	1	Undirected
2	235	1	Undirected
282	379	1	Undirected
21	331	1	Undirected
51	127	4	Undirected
111	310	1	Undirected
20	52	2	Undirected
109	128	1	Undirected
259	262	1	Undirected
6	22	8	Undirected
183	185	1	Undirected
62	71	1	Undirected
171	208	1	Undirected
55	119	3	Undirected
129	160	1	Undirected
127	300	1	Undirected
333	348	1	Undirected
78	382	1	Undirected
42	43	1	Undirected
41	109	1	Undirected
114	339	1	Undirected
107	338	1	Undirected
38	286	1	Undirected
53	297	1	Undirected
30	95	2	Undirected
49	70	1	Undirected
305	307	1	Undirected
11	205	1	Undirected
2	90	3	Undirected
68	100	2	Undirected
164	317	1	Undirected
30	72	4	Undirected
44	61	3	Undirected
56	316	1	Undirected
134	155	3	Undirected
67	378	1	Undirected
92	174	1	Undirected
95	315	1	Undirected
234	237	1	Undirected
180	278	1	Undirected
33	46	1	Undirected
6	59	3	Undirected
318	324	1	Undirected
177	178	1	Undirected
61	69	1	Undirected
97	217	1	Undirected
171	180	1	Undirected
36	313	1	Undirected
156	167	1	Undirected
217	218	1	Undirected
95	107	2	Undirected
67	186	1	Undirected
83	150	1	Undirected
20	131	2	Undirected
57	60	1	Undirected
193	216	1	Undirected
375	381	1	Undirected
13	132	1	Undirected
55	338	1	Undirected
21	114	3	Undirected
95	161	1	Undirected
5	278	1	Undirected
53	158	2	Undirected
329	334	1	Undirected
44	65	1	Undirected
119	226	1	Undirected
134	172	4	Undirected
13	209	1	Undirected
355	366	1	Undirected
44	240	1	Undirected
329	346	1	Undirected
40	160	1	Undirected
340	348	1	Undirected
158	218	1	Undirected
123	158	2	Undirected
45	221	1	Undirected
194	208	1	Undirected
38	301	1	Undirected
126	169	1	Undirected
66	151	1	Undirected
22	335	1	Undirected
34	151	3	Undirected
11	185	1	Undirected
164	310	1	Undirected
61	329	1	Undirected
73	82	1	Undirected
38	251	1	Undirected
35	42	1	Undirected
28	39	1	Undirected
118	311	1	Undirected
8	46	1	Undirected
40	153	1	Undirected
117	128	3	Undirected
7	226	1	Undirected
66	155	2	Undirected
55	147	1	Undirected
90	376	1	Undirected
69	102	1	Undirected
42	151	3	Undirected
21	287	1	Undirected
87	324	1	Undirected
52	162	1	Undirected
45	120	1	Undirected
6	106	4	Undirected
16	42	1	Undirected
121	125	1	Undirected
55	382	1	Undirected
83	297	1	Undirected
373	379	1	Undirected
291	309	1	Undirected
285	306	1	Undirected
27	42	1	Undirected
250	259	1	Undirected
229	237	1	Undirected
175	180	1	Undirected
146	154	1	Undirected
147	151	1	Undirected
2	239	1	Undirected
40	92	1	Undirected
95	117	2	Undirected
113	348	1	Undirected
107	232	1	Undirected
128	383	1	Undirected
90	375	1	Undirected
182	218	1	Undirected
128	164	2	Undirected
15	72	4	Undirected
10	373	1	Undirected
2	183	1	Undirected
3	197	1	Undirected
134	238	1	Undirected
57	65	1	Undirected
145	160	1	Undirected
103	171	2	Undirected
34	144	1	Undirected
171	186	1	Undirected
103	181	1	Undirected
128	151	3	Undirected
197	212	1	Undirected
192	211	1	Undirected
34	384	1	Undirected
204	213	1	Undirected
317	322	1	Undirected
364	368	1	Undirected
102	160	1	Undirected
67	171	3	Undirected
129	313	1	Undirected
18	26	1	Undirected
12	365	1	Undirected
104	332	1	Undirected
15	367	1	Undirected
318	338	1	Undirected
95	159	1	Undirected
118	143	4	Undirected
148	168	1	Undirected
6	25	8	Undirected
87	186	1	Undirected
54	182	1	Undirected
182	210	1	Undirected
41	74	1	Undirected
91	289	1	Undirected
110	124	1	Undirected
87	322	1	Undirected
87	331	1	Undirected
180	199	1	Undirected
95	217	1	Undirected
117	154	1	Undirected
34	185	1	Undirected
54	210	1	Undirected
5	24	1	Undirected
268	275	1	Undirected
69	186	1	Undirected
44	303	1	Undirected
282	370	1	Undirected
55	189	1	Undirected
15	227	1	Undirected
112	178	1	Undirected
172	384	1	Undirected
41	115	1	Undirected
91	122	1	Undirected
320	329	1	Undirected
15	26	1	Undirected
150	163	1	Undirected
87	138	1	Undirected
115	122	1	Undirected
54	191	1	Undirected
22	181	1	Undirected
90	154	1	Undirected
44	244	1	Undirected
163	165	1	Undirected
123	202	1	Undirected
146	151	2	Undirected
200	209	1	Undirected
7	14	1	Undirected
40	202	1	Undirected
291	306	1	Undirected
298	309	1	Undirected
127	374	1	Undirected
39	40	2	Undirected
252	255	1	Undirected
190	195	1	Undirected
5	219	1	Undirected
54	158	2	Undirected
357	359	1	Undirected
59	106	4	Undirected
13	377	2	Undirected
12	316	1	Undirected
107	319	1	Undirected
128	158	1	Undirected
34	300	1	Undirected
83	292	1	Undirected
157	181	1	Undirected
106	314	1	Undirected
182	364	1	Undirected
64	363	1	Undirected
158	180	1	Undirected
112	217	1	Undirected
134	373	1	Undirected
23	32	1	Undirected
274	277	1	Undirected
127	342	1	Undirected
55	182	1	Undirected
10	35	1	Undirected
5	366	1	Undirected
193	210	1	Undirected
314	316	1	Undirected
303	312	1	Undirected
106	220	1	Undirected
68	315	1	Undirected
45	154	1	Undirected
129	203	1	Undirected
5	8	2	Undirected
32	37	1	Undirected
87	167	2	Undirected
51	145	1	Undirected
360	367	1	Undirected
97	157	4	Undirected
90	382	1	Undirected
123	370	1	Undirected
7	41	5	Undirected
51	226	1	Undirected
38	137	1	Undirected
67	69	3	Undirected
21	305	1	Undirected
42	327	1	Undirected
22	357	1	Undirected
69	306	1	Undirected
53	155	2	Undirected
326	333	1	Undirected
20	333	1	Undirected
279	289	1	Undirected
83	154	1	Undirected
20	97	3	Undirected
129	358	1	Undirected
125	180	2	Undirected
41	189	1	Undirected
107	345	1	Undirected
64	172	1	Undirected
204	214	1	Undirected
55	180	1	Undirected
118	172	3	Undirected
87	321	1	Undirected
182	365	1	Undirected
310	362	1	Undirected
30	263	1	Undirected
129	356	1	Undirected
72	381	1	Undirected
119	382	1	Undirected
173	288	1	Undirected
30	102	1	Undirected
10	377	2	Undirected
66	377	1	Undirected
44	226	2	Undirected
165	168	1	Undirected
36	56	4	Undirected
95	213	1	Undirected
143	156	1	Undirected
